pair,dataset,method,idx,id,score,budget,failure_bucket,run_dir
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,21,e026b7c57d2d759c12652fae6421931fe4f8cf8745ff9bdb,0.0,0.210676,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,22,8dedfb4f00b873379cb4457d81113516b8db6c4017a1c912,0.0,0.172651,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,23,7c0b13a81d9d58791b71c2d8e46d2d063de3b9e89c75335f,0.0,0.171169,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,24,655c0c4e465b47d7fd829d3a487705991f4c059cee3c9aed,0.0,0.159235,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,25,8720ebfc91b6860392a2b7b0ba954b0cd16ffd8c360a1f2b,0.0,0.218456,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,26,919cc6b1e482c475dc93740aae3549bc6012d644fb29562c,0.0,0.201012,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,27,0d02726cbaab0fbd2e84b7537550154e8aa96f81abb2864b,0.0,0.172719,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,28,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,0.0,0.180857,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,29,6275ba9fee197d2fab82671a4497b4764a461c2c7c33ac0b,0.0,0.182021,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,32,47ed89f40cae521df8767b1b7077fe9c547c10fd8bf1c6b2,0.0,0.185154,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,33,ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,0.0,0.158216,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,twowikimqa,B-ReKV t=0.95 s=0.75 w8,34,0ef1c3ac6b07212a6d5a91bfab2c12f2823412f10f667616,0.0,0.172004,low_dynamic_budget,snapshots/table1_pair7_qwen25_uncensored_bespoke/twowikimqa/coverage/cov_t0.95_s0.75_w8_0630_0842
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,1,1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,2,5b978c8d5792b07ad99da0fc2639c6046051e9c29825ad25,0.0,0.517915,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,5,917f18543035ee1b9161cded1d3352531dbf3b249b5f0a18,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,6,b5b0eb150f44a4d7641b9adf9267ca0c2492ea46626449b3,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,8,ed61bdde19a3446389e989c06ab4209f464f9484d42dbd1c,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,10,566881d2138d7e29cd6dd2b661b6f7ffe4c515c92fdaf837,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,11,0f101ee4ea9d1d88998598e0405367ad95912c92a7d7a31d,0.0,0.517906,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,12,b3f3be2f0b46c0df08868f749519635186e6e22cf054ca79,0.0,0.517825,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,13,4c7891d780eb3f45e8c4e5bf14fd9ed6c0bf898fb159b329,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,14,04b588ff2dea15f4a9c4fdbaabc55aaad1ba3446114d6741,0.0,0.517907,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,16,120cb783c796fbedbc76f04cf9be3318e54a63cd642c4401,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,17,032ee1448dec7751d00cd9f752fc61c5843a47e49dd7fcb6,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,19,74334862b5d8e2a02deb3c24aa90d5339e443fbc412453b8,0.0,0.517981,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,20,934162f30867844eb8d74c9d62c1e2aba3fca790b5b1d53e,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,24,9831469b98405cd1fc1bee7de6f9630ae1cbb5946fd7ca0b,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,25,7ae0ad8d4ded2dee79251ff4f951ecfcabad31d8b4f896ae,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,27,34f9b2c3d79ced580687f9653a6908215f79b1405a918cd0,0.0,0.517893,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,28,8fbf0a6531d9250e6bcda0c7ba456441f6d4073bf08de826,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,29,d1f31d2998513a4552d0419e16f8eba896e9ea1c8403605b,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,30,6caa98612cf0e2ddf58e1ba70daaf79a3ac616280fb48188,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,32,33bfe67a3d40e71a5e5351ea5db4ea55df61a018d071074b,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,34,aeb34faf1b5507b32d6d5b49474ea5c71d4ec2aa84a82d93,0.0,0.517926,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,36,69e69439e349a539ca4cff96ae35aa8499ca61886801d488,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,37,135b82aecda3c83cfd73d1447e8f92a8a44de50ffdb09444,0.0,0.517805,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,38,49d0334d26929f712de2cba070a74752f415313c08166f80,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,40,b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,41,25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.0,0.518083,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,42,7a503a81877d3baca86f8d7179209e4899823433ab3326f3,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,43,4214e20df9d299bae4fb9ba8d1b4792d516812e86960009c,0.0,0.517809,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w16 r=0.5,45,e4725ed7b6df9933d5336f79d5c9d1d803a3e475831f1017,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w16_r0.5_0630_0653
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,1,1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,2,5b978c8d5792b07ad99da0fc2639c6046051e9c29825ad25,0.0,0.71068,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,4,41e27260a12cc40a778f8c1ba8bf643ee655871a458e5e1c,0.0,0.710677,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,5,917f18543035ee1b9161cded1d3352531dbf3b249b5f0a18,0.0,0.710679,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,6,b5b0eb150f44a4d7641b9adf9267ca0c2492ea46626449b3,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,8,ed61bdde19a3446389e989c06ab4209f464f9484d42dbd1c,0.0,0.71062,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,11,0f101ee4ea9d1d88998598e0405367ad95912c92a7d7a31d,0.0,0.710743,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,12,b3f3be2f0b46c0df08868f749519635186e6e22cf054ca79,0.0,0.710708,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,13,4c7891d780eb3f45e8c4e5bf14fd9ed6c0bf898fb159b329,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,14,04b588ff2dea15f4a9c4fdbaabc55aaad1ba3446114d6741,0.0,0.710684,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,16,120cb783c796fbedbc76f04cf9be3318e54a63cd642c4401,0.0,0.710763,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,17,032ee1448dec7751d00cd9f752fc61c5843a47e49dd7fcb6,0.0,0.710736,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,19,74334862b5d8e2a02deb3c24aa90d5339e443fbc412453b8,0.0,0.710591,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,20,934162f30867844eb8d74c9d62c1e2aba3fca790b5b1d53e,0.0,0.710639,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,24,9831469b98405cd1fc1bee7de6f9630ae1cbb5946fd7ca0b,0.0,0.710732,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,25,7ae0ad8d4ded2dee79251ff4f951ecfcabad31d8b4f896ae,0.0,0.710655,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,27,34f9b2c3d79ced580687f9653a6908215f79b1405a918cd0,0.0,0.710736,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,28,8fbf0a6531d9250e6bcda0c7ba456441f6d4073bf08de826,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,29,d1f31d2998513a4552d0419e16f8eba896e9ea1c8403605b,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,30,6caa98612cf0e2ddf58e1ba70daaf79a3ac616280fb48188,0.0,0.710813,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,32,33bfe67a3d40e71a5e5351ea5db4ea55df61a018d071074b,0.0,0.710739,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,34,aeb34faf1b5507b32d6d5b49474ea5c71d4ec2aa84a82d93,0.0,0.710728,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,36,69e69439e349a539ca4cff96ae35aa8499ca61886801d488,0.0,0.710811,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,37,135b82aecda3c83cfd73d1447e8f92a8a44de50ffdb09444,0.0,0.710746,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,38,49d0334d26929f712de2cba070a74752f415313c08166f80,0.0,0.710778,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,40,b619fa683cbbeb8db3d575fc2e261940701a530452b14eef,0.0,0.710758,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,41,25ebcea4435f88495b4175446d1d7d6dacb1034a8f861ca5,0.0,0.71085,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,42,7a503a81877d3baca86f8d7179209e4899823433ab3326f3,0.0,0.710714,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,43,4214e20df9d299bae4fb9ba8d1b4792d516812e86960009c,0.0,0.710705,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.7,45,e4725ed7b6df9933d5336f79d5c9d1d803a3e475831f1017,0.0,0.710694,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.7_0630_0633
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,1,1d46294ee8fcc0a64828778b04198fcbe4f75841775e1205,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,2,5b978c8d5792b07ad99da0fc2639c6046051e9c29825ad25,0.0,0.517915,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,5,917f18543035ee1b9161cded1d3352531dbf3b249b5f0a18,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,6,b5b0eb150f44a4d7641b9adf9267ca0c2492ea46626449b3,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,8,ed61bdde19a3446389e989c06ab4209f464f9484d42dbd1c,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,11,0f101ee4ea9d1d88998598e0405367ad95912c92a7d7a31d,0.0,0.517906,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,12,b3f3be2f0b46c0df08868f749519635186e6e22cf054ca79,0.0,0.517825,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,13,4c7891d780eb3f45e8c4e5bf14fd9ed6c0bf898fb159b329,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,14,04b588ff2dea15f4a9c4fdbaabc55aaad1ba3446114d6741,0.0,0.517907,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,16,120cb783c796fbedbc76f04cf9be3318e54a63cd642c4401,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,17,032ee1448dec7751d00cd9f752fc61c5843a47e49dd7fcb6,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,19,74334862b5d8e2a02deb3c24aa90d5339e443fbc412453b8,0.0,0.517981,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
table1_pair7_qwen25_uncensored_bespoke,multifieldqa_en,ReKV-w8 r=0.5,20,934162f30867844eb8d74c9d62c1e2aba3fca790b5b1d53e,0.0,0.517857,receiver_or_evidence_failure,snapshots/table1_pair7_qwen25_uncensored_bespoke/multifieldqa_en/mtc_receiver/recv_w8_r0.5_0630_0622
