pair,pair_label,task,method,config,n,score,budget,protocol_version,source_rank,run_dir
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,qasper,ReKV,w16-r0.7,500,0.33,0.709383248000001,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/qasper/mtc_receiver/recv_w16_r0.7_0712_2314
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,qasper,ReKV,w8-r0.3,500,0.294,0.3218737000000005,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/qasper/mtc_receiver/recv_w8_r0.3_0712_2201
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,qasper,ReKV,w8-r0.5,500,0.318,0.5156114960000001,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/qasper/mtc_receiver/recv_w8_r0.5_0712_2215
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,qasper,ReKV,w8-r0.7,500,0.33,0.709383248000001,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/qasper/mtc_receiver/recv_w8_r0.7_0712_2230
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tipsheets,B-ReKV,t0.95-s0.75-w8,500,0.712,0.278143484,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tipsheets/coverage_frozen/frozen_t0.95_s0.75_w8_0714_0506
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tipsheets,ReKV,w16-r0.3,500,0.67,0.321858474,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tipsheets/mtc_receiver/recv_w16_r0.3_0712_2135
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tipsheets,ReKV,w16-r0.5,500,0.886,0.5155891199999998,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tipsheets/mtc_receiver/recv_w16_r0.5_0712_2137
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tipsheets,ReKV,w16-r0.7,500,0.912,0.70930879,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tipsheets/mtc_receiver/recv_w16_r0.7_0712_2140
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tipsheets,ReKV,w8-r0.3,500,0.566,0.321858474,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tipsheets/mtc_receiver/recv_w8_r0.3_0712_2127
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tipsheets,ReKV,w8-r0.5,500,0.87,0.5155891199999998,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tipsheets/mtc_receiver/recv_w8_r0.5_0712_2130
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tipsheets,ReKV,w8-r0.7,500,0.906,0.70930879,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tipsheets/mtc_receiver/recv_w8_r0.7_0712_2132
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tmath,B-ReKV,t0.95-s0.75-w8,300,0.35593849666666655,0.2648429900000001,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tmath/coverage_frozen/frozen_t0.95_s0.75_w8_0714_0523
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tmath,ReKV,w16-r0.3,300,0.34190893666666633,0.32190032000000013,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tmath/mtc_receiver/recv_w16_r0.3_0713_0330
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tmath,ReKV,w16-r0.5,300,0.35486028999999986,0.5156416166666663,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tmath/mtc_receiver/recv_w16_r0.5_0713_0416
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tmath,ReKV,w16-r0.7,300,0.3581506099999999,0.7093343799999997,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tmath/mtc_receiver/recv_w16_r0.7_0713_0504
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tmath,ReKV,w8-r0.3,300,0.34653258000000003,0.32190032000000013,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tmath/mtc_receiver/recv_w8_r0.3_0713_0108
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tmath,ReKV,w8-r0.5,300,0.3561779300000001,0.5156416166666663,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tmath/mtc_receiver/recv_w8_r0.5_0713_0155
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,tmath,ReKV,w8-r0.7,300,0.3567660833333332,0.7093343799999997,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/tmath/mtc_receiver/recv_w8_r0.7_0713_0243
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,twowikimqa,B-ReKV,t0.95-s0.75-w8,200,0.43,0.3396907650000001,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/twowikimqa/coverage_frozen/frozen_t0.95_s0.75_w8_0714_0520
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,twowikimqa,ReKV,w16-r0.3,200,0.425,0.32187672000000006,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/twowikimqa/mtc_receiver/recv_w16_r0.3_0713_0049
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,twowikimqa,ReKV,w16-r0.5,200,0.41,0.5156160900000001,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/twowikimqa/mtc_receiver/recv_w16_r0.5_0713_0055
pair1,S: Llama-3.1-8B; R: Llama-3.1-8B,twowikimqa,ReKV,w16-r0.7,200,0.41,0.7093753200000004,query_sketch_bf16_v1,2,snapshots/table1_pair1_query_sketch_llama31_same/twowikimqa/mtc_receiver/recv_w16_r0.7_0713_0101
